player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_start,era,is_international,efficiency,efficiency_score,minutes,cap_value_usd,tier
Jaden Ivey,DET,21.0,193.04,88.45044,Purdue,USA,2022.0,1.0,5.0,74,16.3,3.9,5.2,-13.0,0.03,0.094,0.251,0.528,0.2689999999999999,2022-23,2022,Modern (19+),False,13.4112,22.67,25.0,19527312.43309021,STARTER
Kevin Huerter,SAC,24.0,200.66,89.811216,Maryland,USA,2018.0,1.0,19.0,75,15.2,3.3,2.9,4.5,0.02,0.1,0.1969999999999999,0.617,0.1369999999999999,2022-23,2022,Modern (19+),False,13.2038,19.54,25.0,19263946.757363107,STARTER
Alperen Sengun,HOU,20.0,210.82,110.222856,,Turkey,2021.0,1.0,16.0,75,14.8,9.0,3.9,-7.8,0.107,0.204,0.211,0.599,0.1989999999999999,2022-23,2022,Modern (19+),True,16.592299999999998,23.830000000000002,25.0,19234719.432125706,STARTER
Tre Jones,SAS,23.0,185.42,83.91452,Duke,USA,2020.0,2.0,41.0,68,12.9,3.6,6.6,-7.8,0.026,0.099,0.1889999999999999,0.534,0.306,2022-23,2022,Modern (19+),False,12.335400000000002,20.04,25.0,19077353.19351281,STARTER
Dillon Brooks,MEM,27.0,198.12,102.0582,Oregon,Canada,2017.0,2.0,45.0,73,14.3,3.3,2.6,4.9,0.019,0.084,0.214,0.494,0.1169999999999999,2022-23,2022,Modern (19+),True,9.978800000000001,18.43,25.0,19005937.5,STARTER
Ivica Zubac,LAC,26.0,213.36,108.86208,,Croatia,2016.0,2.0,32.0,76,10.8,9.9,1.0,-0.6,0.114,0.238,0.149,0.6609999999999999,0.05,2022-23,2022,Modern (19+),True,14.3437,18.43,25.0,18911144.99125617,STARTER
Mac McClung,PHI,24.0,187.96,83.91452,Texas Tech,USA,,,,2,12.5,5.0,4.5,19.6,0.073,0.152,0.243,0.563,0.29,2022-23,2022,Modern (19+),False,12.386,19.15,25.0,18879456.520138357,STARTER
John Collins,ATL,25.0,205.74,102.511792,Wake Forest,USA,2017.0,1.0,19.0,71,13.1,6.5,1.2,-0.2,0.035,0.18,0.168,0.593,0.052,2022-23,2022,Modern (19+),False,12.3344,18.49,25.0,18690244.51536196,STARTER
Steven Adams,MEM,29.0,210.82,120.20188,Pittsburgh,New Zealand,2013.0,1.0,12.0,42,8.6,11.5,2.3,9.7,0.171,0.222,0.139,0.564,0.107,2022-23,2022,Modern (19+),True,12.6336,18.259999999999998,25.0,18457753.642537016,STARTER
Josh Hart,NYK,28.0,193.04,97.52228,Villanova,USA,2017.0,1.0,30.0,76,9.8,7.8,3.8,5.9,0.06,0.185,0.124,0.622,0.154,2022-23,2022,Modern (19+),False,13.3108,17.92,25.0,18387830.61548077,STARTER
Harrison Barnes,SAC,31.0,203.2,102.0582,North Carolina,USA,2012.0,1.0,7.0,82,15.0,4.5,1.6,4.8,0.034,0.107,0.168,0.632,0.063,2022-23,2022,Modern (19+),False,13.3352,19.27,25.0,18344341.11971017,STARTER
Zach Collins,SAS,25.0,210.82,113.398,Gonzaga,USA,2017.0,1.0,10.0,63,11.6,6.4,2.9,-7.5,0.076,0.19,0.209,0.599,0.18,2022-23,2022,Modern (19+),False,12.519099999999998,18.11,25.0,18306129.160259876,STARTER
Marcus Smart,BOS,29.0,193.04,99.79024,Oklahoma State,USA,2014.0,1.0,6.0,61,11.5,3.1,6.3,6.3,0.024,0.073,0.176,0.5379999999999999,0.256,2022-23,2022,Modern (19+),False,11.244199999999998,18.08,25.0,18275804.263804447,STARTER
Malik Monk,SAC,25.0,190.5,90.7184,Kentucky,USA,2017.0,1.0,11.0,77,13.5,2.6,3.9,1.0,0.019,0.0969999999999999,0.247,0.5870000000000001,0.258,2022-23,2022,Modern (19+),False,11.740000000000002,18.05,25.0,18245479.36734902,STARTER
Cole Anthony,ORL,23.0,190.5,83.91452,North Carolina,USA,2020.0,1.0,15.0,60,13.0,4.8,3.9,-0.1,0.03,0.152,0.209,0.57,0.228,2022-23,2022,Modern (19+),False,12.368999999999998,19.09,25.0,18172987.647912152,STARTER
Luguentz Dort,OKC,24.0,193.04,99.79024,Arizona State,Canada,,,,74,13.7,4.6,2.1,0.9,0.053,0.092,0.1939999999999999,0.513,0.09,2022-23,2022,Modern (19+),True,10.4652,18.389999999999997,25.0,18130193.493751664,STARTER
Derrick White,BOS,28.0,193.04,86.18248,Colorado,USA,2017.0,1.0,29.0,82,12.4,3.6,3.9,11.0,0.023,0.098,0.174,0.604,0.191,2022-23,2022,Modern (19+),False,12.019599999999999,17.65,25.0,18110781.828305557,STARTER
Caris LeVert,CLE,28.0,198.12,92.98636,Michigan,USA,2016.0,1.0,20.0,74,12.1,3.8,3.9,4.5,0.024,0.105,0.183,0.546,0.182,2022-23,2022,Modern (19+),False,10.810799999999999,17.49,25.0,17946604.769238763,STARTER
Saddiq Bey,ATL,24.0,200.66,97.52228,Villanova,USA,2020.0,1.0,19.0,77,13.8,4.7,1.5,-3.1,0.044,0.127,0.1939999999999999,0.564,0.08,2022-23,2022,Modern (19+),False,11.28,18.14,25.0,17883725.39296657,STARTER
Bogdan Bogdanovic,ATL,30.0,195.58,102.0582,,Serbia,2014.0,1.0,27.0,54,14.0,3.1,2.8,1.2,0.015,0.093,0.196,0.586,0.134,2022-23,2022,Modern (19+),True,11.6614,18.130000000000003,25.0,17873866.66893517,STARTER
Jalen Williams,OKC,22.0,195.58,95.707912,Santa Clara,USA,2022.0,1.0,12.0,75,14.1,4.5,3.3,-1.0,0.035,0.109,0.18,0.601,0.152,2022-23,2022,Modern (19+),False,13.161900000000001,19.56,25.0,17801065.64625952,STARTER
Bennedict Mathurin,IND,21.0,195.58,95.25432,Arizona,Canada,2022.0,1.0,6.0,78,16.7,4.1,1.5,-4.3,0.037,0.103,0.235,0.5660000000000001,0.078,2022-23,2022,Modern (19+),True,12.6218,20.62,25.0,17761499.00177857,STARTER
Gordon Hayward,CHA,33.0,200.66,102.0582,Butler,USA,2010.0,1.0,9.0,50,14.7,4.3,4.1,-3.3,0.02,0.1119999999999999,0.196,0.563,0.187,2022-23,2022,Modern (19+),False,13.0053,20.580000000000002,25.0,17727044.105557855,STARTER
Dennis Schroder,LAL,29.0,185.42,78.017824,,Germany,2013.0,1.0,17.0,66,12.6,2.5,4.5,2.8,0.011,0.067,0.183,0.545,0.2019999999999999,2022-23,2022,Modern (19+),True,10.682000000000002,17.5,25.0,17689522.932332844,STARTER
Kelly Olynyk,UTA,32.0,210.82,108.86208,Gonzaga,Canada,2013.0,1.0,13.0,68,12.5,6.2,3.7,0.4,0.042,0.1639999999999999,0.176,0.643,0.173,2022-23,2022,Modern (19+),True,14.4032,19.43,25.0,17682755.905256774,STARTER
Austin Reaves,LAL,25.0,195.58,89.357624,Oklahoma,USA,,,,64,13.0,3.0,3.4,4.9,0.018,0.079,0.154,0.687,0.155,2022-23,2022,Modern (19+),False,13.3278,17.48,25.0,17669306.334695894,STARTER
Collin Sexton,UTA,24.0,187.96,86.18248,Alabama,USA,2018.0,1.0,8.0,48,14.3,2.2,2.9,0.1,0.032,0.0559999999999999,0.23,0.616,0.178,2022-23,2022,Modern (19+),False,11.950399999999998,17.87,25.0,17617539.84411867,STARTER
Tim Hardaway Jr.,DAL,31.0,195.58,92.98636,Michigan,USA,2013.0,1.0,24.0,71,14.4,3.5,1.8,3.4,0.01,0.108,0.201,0.5539999999999999,0.088,2022-23,2022,Modern (19+),False,10.913799999999998,18.110000000000003,25.0,17240063.190345164,STARTER
Bruce Brown,DEN,26.0,193.04,91.625584,Miami,USA,2018.0,2.0,42.0,80,11.5,4.1,3.4,0.8,0.0289999999999999,0.1159999999999999,0.174,0.5710000000000001,0.1639999999999999,2022-23,2022,Modern (19+),False,10.849000000000002,16.75,25.0,17187285.871054847,STARTER
Trey Murphy III,NOP,23.0,203.2,93.439952,Virginia,USA,2021.0,1.0,17.0,79,14.5,3.6,1.4,0.5,0.025,0.092,0.159,0.65,0.063,2022-23,2022,Modern (19+),False,12.675,18.0,25.0,17135347.179801926,STARTER
Marvin Bagley III,DET,24.0,208.28,106.59412,Duke,USA,2018.0,1.0,2.0,42,12.0,6.4,0.9,-10.6,0.091,0.179,0.2019999999999999,0.5870000000000001,0.0579999999999999,2022-23,2022,Modern (19+),False,11.3291,17.11,25.0,16868276.817731973,STARTER
Monte Morris,WAS,28.0,187.96,83.007336,Iowa State,USA,2017.0,2.0,51.0,62,10.3,3.4,5.3,0.1,0.016,0.106,0.155,0.579,0.249,2022-23,2022,Modern (19+),False,11.001,16.39,25.0,16817887.488154564,STARTER
Kyle Anderson,MIN,29.0,205.74,104.32616,UCLA,USA,2014.0,1.0,30.0,69,9.4,5.3,4.9,2.3,0.035,0.152,0.143,0.583,0.225,2022-23,2022,Modern (19+),False,11.4268,16.54,25.0,16719126.24575916,STARTER
Malik Beasley,LAL,26.0,193.04,84.821704,Florida State,USA,2016.0,1.0,19.0,81,12.7,3.5,1.5,-2.2,0.016,0.1159999999999999,0.207,0.531,0.086,2022-23,2022,Modern (19+),False,9.3987,16.2,25.0,16622927.230512746,STARTER
Mason Plumlee,LAC,33.0,213.36,115.212368,Duke,USA,2013.0,1.0,22.0,79,10.8,8.9,3.1,-5.9,0.105,0.238,0.149,0.6890000000000001,0.166,2022-23,2022,Modern (19+),False,15.709200000000004,19.200000000000003,25.0,16538350.185943188,STARTER
Isaiah Stewart,DET,22.0,203.2,113.398,Washington,USA,2020.0,1.0,16.0,50,11.3,8.1,1.4,-8.0,0.078,0.2019999999999999,0.17,0.56,0.073,2022-23,2022,Modern (19+),False,11.648,17.95,25.0,16335845.007687034,STARTER
Shaquille Harrison,LAL,29.0,193.04,88.45044,Tulsa,USA,,,,5,8.8,4.4,6.0,-0.4,0.008,0.184,0.162,0.516,0.306,2022-23,2022,Modern (19+),False,9.907200000000001,16.08,25.0,16254144.500109265,STARTER
Tyus Jones,MEM,27.0,187.96,88.904032,Duke,USA,2015.0,1.0,24.0,80,10.3,2.5,5.2,2.0,0.0139999999999999,0.084,0.175,0.546,0.286,2022-23,2022,Modern (19+),False,9.828000000000001,15.690000000000001,25.0,16180312.5,STARTER
Brook Lopez,MIL,35.0,215.9,127.912944,Stanford,USA,2008.0,1.0,10.0,78,15.9,6.7,1.3,7.1,0.064,0.135,0.187,0.63,0.06,2022-23,2022,Modern (19+),False,15.057000000000002,21.5,25.0,16100085.681368241,STARTER
Kenyon Martin Jr.,HOU,22.0,200.66,97.52228,,USA,2020.0,2.0,52.0,82,12.7,5.5,1.5,-8.0,0.052,0.143,0.16,0.635,0.079,2022-23,2022,Modern (19+),False,12.5095,17.599999999999998,25.0,16017318.781910403,STARTER
